X,Y,OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT
-88.15933826,44.87241262,19177,54154,OCONTO FALLS,WI,44.87241262,-88.15933826,44.87241262,-88.15933826
-88.16783693,44.5388145,19178,54155,ONEIDA,WI,44.5388145,-88.16783693,44.5388145,-88.16783693
-87.96715922,45.59530665,19179,54156,PEMBINE,WI,45.59530665,-87.96715922,45.59530665,-87.96715922
-87.77406473,45.05784284,19180,54157,PESHTIGO,WI,45.05784284,-87.77406473,45.05784284,-87.77406473
-87.81001422,45.19717385,19181,54159,PORTERFIELD,WI,45.19717385,-87.81001422,45.19717385,-87.81001422
-88.09878633,44.1196496,19182,54160,POTTER,WI,44.1196496,-88.09878633,44.1196496,-88.09878633
-88.14708296,45.11408928,19183,54161,POUND,WI,45.11408928,-88.14708296,45.11408928,-88.14708296
-88.24344361,44.66670774,19184,54162,PULASKI,WI,44.66670774,-88.24344361,44.66670774,-88.24344361
-88.32334069,44.50928256,19185,54165,SEYMOUR,WI,44.50928256,-88.32334069,44.50928256,-88.32334069
-88.59234457,44.78847506,19186,54166,SHAWANO,WI,44.78847506,-88.59234457,44.78847506,-88.59234457
-88.28370188,44.17721514,19187,54169,SHERWOOD,WI,44.17721514,-88.28370188,44.17721514,-88.28370188
-88.563764,44.46751805,19188,54170,SHIOCTON,WI,44.46751805,-88.563764,44.46751805,-88.563764
-88.11242685,44.70740111,19189,54171,SOBIESKI,WI,44.70740111,-88.11242685,44.70740111,-88.11242685
-88.03514029,44.63386814,19190,54173,SUAMICO,WI,44.63386814,-88.03514029,44.63386814,-88.03514029
-88.36472189,45.04081191,19191,54174,SURING,WI,45.04081191,-88.36472189,45.04081191,-88.36472189
-88.61614944,45.31162244,19192,54175,TOWNSEND,WI,45.31162244,-88.61614944,45.31162244,-88.61614944
-87.89938444,45.36011797,19193,54177,WAUSAUKEE,WI,45.36011797,-87.89938444,45.36011797,-87.89938444
-88.16300889,44.32598397,19194,54180,WRIGHTSTOWN,WI,44.32598397,-88.16300889,44.32598397,-88.16300889
-87.45502365,44.61030311,19195,54201,ALGOMA,WI,44.61030311,-87.45502365,44.61030311,-87.45502365
-87.13832819,45.06638231,19196,54202,BAILEYS HARBOR,WI,45.06638231,-87.13832819,45.06638231,-87.13832819
-87.62905545,44.75594626,19197,54204,BRUSSELS,WI,44.75594626,-87.62905545,44.75594626,-87.62905545
-87.62127065,44.58540352,19198,54205,CASCO,WI,44.58540352,-87.62127065,44.58540352,-87.62127065
-87.98209069,44.085557,19199,54207,COLLINS,WI,44.085557,-87.98209069,44.085557,-87.98209069
-87.81490403,44.36052315,19200,54208,DENMARK,WI,44.36052315,-87.81490403,44.36052315,-87.81490403
-87.28922255,45.02761946,19201,54209,EGG HARBOR,WI,45.02761946,-87.28922255,45.02761946,-87.28922255
-87.04632712,45.26041304,19202,54210,ELLISON BAY,WI,45.26041304,-87.04632712,45.26041304,-87.04632712
-87.17759459,45.16492832,19203,54211,EPHRAIM,WI,45.16492832,-87.17759459,45.16492832,-87.17759459
-87.22384264,45.11308623,19204,54212,FISH CREEK,WI,45.11308623,-87.22384264,45.11308623,-87.22384264
-87.50452936,44.69716876,19205,54213,FORESTVILLE,WI,44.69716876,-87.50452936,44.69716876,-87.50452936
-87.71591306,44.19939551,19206,54214,FRANCIS CREEK,WI,44.19939551,-87.71591306,44.19939551,-87.71591306
-87.7605,44.1965,19207,54215,KELLNERSVILLE,WI,44.1965,-87.7605,44.1965,-87.7605
-87.54703268,44.44557392,19208,54216,KEWAUNEE,WI,44.44557392,-87.54703268,44.44557392,-87.54703268
-87.71602045,44.5589443,19209,54217,LUXEMBURG,WI,44.5589443,-87.71602045,44.5589443,-87.71602045
-87.68089669,44.09815636,19210,54220,MANITOWOC,WI,44.09815636,-87.68089669,44.09815636,-87.68089669
-87.80090498,44.28227237,19211,54227,MARIBEL,WI,44.28227237,-87.80090498,44.28227237,-87.80090498
-87.64392869,44.25470678,19212,54228,MISHICOT,WI,44.25470678,-87.64392869,44.25470678,-87.64392869
-87.83819436,44.55770181,19213,54229,NEW FRANKEN,WI,44.55770181,-87.83819436,44.55770181,-87.83819436
-87.90229974,44.15476354,19214,54230,REEDSVILLE,WI,44.15476354,-87.90229974,44.15476354,-87.90229974
-87.92964711,44.00835289,19215,54232,SAINT NAZIANZ,WI,44.00835289,-87.92964711,44.00835289,-87.92964711
-87.11889912,45.18920566,19216,54234,SISTER BAY,WI,45.18920566,-87.11889912,45.18920566,-87.11889912
-87.37715235,44.84667828,19217,54235,STURGEON BAY,WI,44.84667828,-87.37715235,44.84667828,-87.37715235
-87.7107,44.2838,19218,54240,TISCH MILLS,WI,44.2838,-87.7107,44.2838,-87.7107
-87.58401181,44.16708507,19219,54241,TWO RIVERS,WI,44.16708507,-87.58401181,44.16708507,-87.58401181
-87.88939318,44.0356325,19220,54245,VALDERS,WI,44.0356325,-87.88939318,44.0356325,-87.88939318
-86.92643861,45.37444577,19221,54246,WASHINGTON ISLAND,WI,45.37444577,-86.92643861,45.37444577,-86.92643861
-87.79997343,44.17783458,19222,54247,WHITELAW,WI,44.17783458,-87.79997343,44.17783458,-87.79997343
-88.01652819,44.48652187,19223,54301,GREEN BAY,WI,44.48652187,-88.01652819,44.48652187,-88.01652819
-87.97640223,44.50153758,19224,54302,GREEN BAY,WI,44.50153758,-87.97640223,44.50153758,-87.97640223
-88.04804709,44.53146661,19225,54303,GREEN BAY,WI,44.53146661,-88.04804709,44.53146661,-88.04804709
-88.06824656,44.50443702,19226,54304,GREEN BAY,WI,44.50443702,-88.06824656,44.50443702,-88.06824656
-88.010065,44.512786,19227,54305,GREEN BAY,WI,44.512786,-88.010065,44.512786,-88.010065
-88.094463,44.534228,19228,54307,GREEN BAY,WI,44.534228,-88.094463,44.534228,-88.094463
-87.973882,44.519289,19229,54308,GREEN BAY,WI,44.519289,-87.973882,44.519289,-87.973882
-87.93365479,44.49165577,19230,54311,GREEN BAY,WI,44.49165577,-87.93365479,44.49165577,-87.93365479
-88.10206197,44.55904843,19231,54313,GREEN BAY,WI,44.55904843,-88.10206197,44.55904843,-88.10206197
-88.071409,44.474837,19232,54324,GREEN BAY,WI,44.474837,-88.071409,44.474837,-88.071409
-89.66191092,44.95607495,19233,54401,WAUSAU,WI,44.95607495,-89.66191092,44.95607495,-89.66191092
-89.629018,44.95731,19234,54402,WAUSAU,WI,44.95731,-89.629018,44.95731,-89.629018
-89.61353666,44.9630063,19235,54403,WAUSAU,WI,44.9630063,-89.61353666,44.9630063,-89.61353666
-90.31417975,44.9518492,19236,54405,ABBOTSFORD,WI,44.9518492,-90.31417975,44.9518492,-90.31417975
-89.30901919,44.42629326,19237,54406,AMHERST,WI,44.42629326,-89.30901919,44.42629326,-89.30901919
-89.30370202,44.51144926,19238,54407,AMHERST JUNCTION,WI,44.51144926,-89.30370202,44.51144926,-89.30370202
-89.27184177,45.01775796,19239,54408,ANIWA,WI,45.01775796,-89.27184177,45.01775796,-89.27184177
-89.1411928,45.13162944,19240,54409,ANTIGO,WI,45.13162944,-89.1411928,45.13162944,-89.1411928
-90.04424639,44.5421166,19241,54410,ARPIN,WI,44.5421166,-90.04424639,44.5421166,-90.04424639
-90.04784618,45.05499078,19242,54411,ATHENS,WI,45.05499078,-90.04784618,45.05499078,-90.04784618
-90.00806433,44.63912012,19243,54412,AUBURNDALE,WI,44.63912012,-90.00806433,44.63912012,-90.00806433
-90.12619767,44.29444517,19244,54413,BABCOCK,WI,44.29444517,-90.12619767,44.29444517,-90.12619767
-89.1596856,44.95576559,19245,54414,BIRNAMWOOD,WI,44.95576559,-89.1596856,44.95576559,-89.1596856
-88.94906487,44.88424973,19246,54416,BOWLER,WI,44.88424973,-88.94906487,44.88424973,-88.94906487
-89.64699612,45.02191179,19247,54417,BROKAW,WI,45.02191179,-89.64699612,45.02191179,-89.64699612
-88.99283137,45.19354355,19248,54418,BRYANT,WI,45.19354355,-88.99283137,45.19354355,-88.99283137
-90.3530625,44.61852823,19249,54420,CHILI,WI,44.61852823,-90.3530625,44.61852823,-90.3530625
-90.31006711,44.90960441,19250,54421,COLBY,WI,44.90960441,-90.31006711,44.90960441,-90.31006711
-90.45901971,44.97818824,19251,54422,CURTISS,WI,44.97818824,-90.45901971,44.97818824,-90.45901971
-89.41707501,44.56760212,19252,54423,CUSTER,WI,44.56760212,-89.41707501,44.56760212,-89.41707501
-89.18845698,45.28705417,19253,54424,DEERBROOK,WI,45.28705417,-89.18845698,45.28705417,-89.18845698
-90.34343155,45.0077596,19254,54425,DORCHESTER,WI,45.0077596,-90.34343155,45.0077596,-90.34343155
-89.9653233,44.91016301,19255,54426,EDGAR,WI,44.91016301,-89.9653233,44.91016301,-89.9653233
-89.24964051,44.80258695,19256,54427,ELAND,WI,44.80258695,-89.24964051,44.80258695,-89.24964051
-89.130656,45.43879112,19257,54428,ELCHO,WI,45.43879112,-89.130656,45.43879112,-89.130656
-88.88619205,45.1545144,19258,54430,ELTON,WI,45.1545144,-88.88619205,45.1545144,-88.88619205
-90.82654036,45.19751453,19259,54433,GILMAN,WI,45.19751453,-90.82654036,45.19751453,-90.82654036
-89.47164371,45.36020948,19260,54435,GLEASON,WI,45.36020948,-89.47164371,45.36020948,-89.47164371
-90.43954222,44.57175882,19261,54436,GRANTON,WI,44.57175882,-90.43954222,44.57175882,-90.43954222
-90.62410782,44.77115178,19262,54437,GREENWOOD,WI,44.77115178,-90.62410782,44.77115178,-90.62410782
-89.39471009,44.83416354,19263,54440,HATLEY,WI,44.83416354,-89.39471009,44.83416354,-89.39471009
-90.10531328,44.64130099,19264,54441,HEWITT,WI,44.64130099,-90.10531328,44.64130099,-90.10531328
-89.65366147,45.35590873,19265,54442,IRMA,WI,45.35590873,-89.65366147,45.35590873,-89.65366147
-89.72986353,44.61521403,19266,54443,JUNCTION CITY,WI,44.61521403,-89.72986353,44.61521403,-89.72986353
-90.48284039,44.74546569,19267,54446,LOYAL,WI,44.74546569,-90.48284039,44.74546569,-90.48284039
-90.73552706,45.07879729,19268,54447,LUBLIN,WI,45.07879729,-90.73552706,45.07879729,-90.73552706
-89.83805844,44.93824399,19269,54448,MARATHON,WI,44.93824399,-89.83805844,44.93824399,-89.83805844
-90.17840096,44.65923033,19270,54449,MARSHFIELD,WI,44.65923033,-90.17840096,44.65923033,-90.17840096
-89.04077729,44.99906633,19271,54450,MATTOON,WI,44.99906633,-89.04077729,44.99906633,-89.04077729
-90.3498885,45.15454426,19272,54451,MEDFORD,WI,45.15454426,-90.3498885,45.15454426,-90.3498885
-89.68876779,45.18077869,19273,54452,MERRILL,WI,45.18077869,-89.68876779,45.18077869,-89.68876779
-89.88442002,44.60121159,19274,54454,MILLADORE,WI,44.60121159,-89.88442002,44.60121159,-89.88442002
-89.68258465,44.79227622,19275,54455,MOSINEE,WI,44.79227622,-89.68258465,44.79227622,-89.68258465
-90.60600623,44.55639755,19276,54456,NEILLSVILLE,WI,44.55639755,-90.60600623,44.55639755,-90.60600623
-89.85722043,44.24912,19277,54457,NEKOOSA,WI,44.24912,-89.85722043,44.24912,-89.85722043
-89.3248,44.4837,19278,54458,NELSONVILLE,WI,44.4837,-89.3248,44.4837,-89.3248
-90.26140599,45.43402039,19279,54459,OGEMA,WI,45.43402039,-90.26140599,45.43402039,-90.26140599
-90.54661298,44.94846375,19280,54460,OWEN,WI,44.94846375,-90.54661298,44.94846375,-90.54661298
-88.97395529,45.40405953,19281,54462,PEARSON,WI,45.40405953,-88.97395529,45.40405953,-88.97395529
-89.19224081,45.50330669,19282,54463,PELICAN LAKE,WI,45.50330669,-89.19224081,45.50330669,-89.19224081
-89.0423,45.0805,19283,54464,PHLOX,WI,45.0805,-89.0423,45.0805,-89.0423
-88.90042655,45.3852163,19284,54465,PICKEREL,WI,45.3852163,-88.90042655,45.3852163,-88.90042655
-90.19693297,44.43810143,19285,54466,PITTSVILLE,WI,44.43810143,-90.19693297,44.43810143,-90.19693297
-89.54492893,44.46053523,19286,54467,PLOVER,WI,44.46053523,-89.54492893,44.46053523,-89.54492893
-89.86609013,44.34922218,19287,54469,PORT EDWARDS,WI,44.34922218,-89.86609013,44.34922218,-89.86609013
-90.18048111,45.30581013,19288,54470,RIB LAKE,WI,45.30581013,-90.18048111,45.30581013,-90.18048111
-89.41813329,44.95946234,19289,54471,RINGLE,WI,44.95946234,-89.41813329,44.95946234,-89.41813329
-89.34106876,44.64018455,19290,54473,ROSHOLT,WI,44.64018455,-89.34106876,44.64018455,-89.34106876
-89.61943851,44.8812611,19291,54474,ROTHSCHILD,WI,44.8812611,-89.61943851,44.8812611,-89.61943851
-89.79559431,44.48072806,19292,54475,RUDOLPH,WI,44.48072806,-89.79559431,44.48072806,-89.79559431
-89.57527824,44.90507425,19293,54476,SCHOFIELD,WI,44.90507425,-89.57527824,44.90507425,-89.57527824
-90.30330584,44.760775,19294,54479,SPENCER,WI,44.760775,-90.30330584,44.760775,-90.30330584
-90.2970147,45.07001913,19295,54480,STETSONVILLE,WI,45.07001913,-90.2970147,45.07001913,-90.2970147
-89.57192025,44.51885645,19296,54481,STEVENS POINT,WI,44.51885645,-89.57192025,44.51885645,-89.57192025
-89.51464969,44.54144781,19297,54482,STEVENS POINT,WI,44.54144781,-89.51464969,44.54144781,-89.51464969
-90.06388808,44.8090426,19298,54484,STRATFORD,WI,44.8090426,-90.06388808,44.8090426,-90.06388808
-89.20174876,45.37413689,19299,54485,SUMMIT LAKE,WI,45.37413689,-89.20174876,45.37413689,-89.20174876
-89.04773497,44.73439213,19300,54486,TIGERTON,WI,44.73439213,-89.04773497,44.73439213,-89.04773497
-89.72190677,45.50451069,19301,54487,TOMAHAWK,WI,45.50451069,-89.72190677,45.50451069,-89.72190677
-90.33766721,44.83901172,19302,54488,UNITY,WI,44.83901172,-90.33766721,44.83901172,-90.33766721
-89.98120155,44.4713795,19303,54489,VESPER,WI,44.4713795,-89.98120155,44.4713795,-89.98120155
-90.32079081,45.33813949,19304,54490,WESTBORO,WI,45.33813949,-90.32079081,45.33813949,-90.32079081
-88.76221294,45.19573123,19305,54491,WHITE LAKE,WI,45.19573123,-88.76221294,45.19573123,-88.76221294
-90.76258225,44.733035,19306,54493,WILLARD,WI,44.733035,-90.76258225,44.733035,-90.76258225
-89.79004227,44.36721201,19307,54494,WISCONSIN RAPIDS,WI,44.36721201,-89.79004227,44.36721201,-89.79004227
-89.85794792,44.39511248,19308,54495,WISCONSIN RAPIDS,WI,44.39511248,-89.85794792,44.39511248,-89.85794792
-90.61254077,44.99343029,19309,54498,WITHEE,WI,44.99343029,-90.61254077,44.99343029,-90.61254077
-89.17352902,44.81364366,19310,54499,WITTENBERG,WI,44.81364366,-89.17352902,44.81364366,-89.17352902
-89.41025965,45.64814071,19311,54501,RHINELANDER,WI,45.64814071,-89.41025965,45.64814071,-89.41025965
-88.86979424,45.67648605,19312,54511,ARGONNE,WI,45.67648605,-88.86979424,45.67648605,-88.86979424
-89.66669033,46.09896442,19313,54512,BOULDER JUNCTION,WI,46.09896442,-89.66669034,46.09896442,-89.66669034
-90.11013465,45.54780745,19314,54513,BRANTWOOD,WI,45.54780745,-90.11013465,45.54780745,-90.11013465
-90.47617738,46.01452716,19315,54514,BUTTERNUT,WI,46.01452716,-90.47617738,46.01452716,-90.47617738
-90.51498497,45.53175546,19316,54515,CATAWBA,WI,45.53175546,-90.51498497,45.53175546,-90.51498497
-90.87044994,46.17019319,19317,54517,CLAM LAKE,WI,46.17019319,-90.87044994,46.17019319,-90.87044994
-89.25958279,46.03998249,19318,54519,CONOVER,WI,46.03998249,-89.25958279,46.03998249,-89.25958279
-88.91737768,45.54590798,19319,54520,CRANDON,WI,45.54590798,-88.91737768,45.54590798,-88.91737768
-89.24823228,45.91467856,19320,54521,EAGLE RIVER,WI,45.91467856,-89.24823228,45.91467856,-89.24823228
-90.41465749,45.85228588,19321,54524,FIFIELD,WI,45.85228588,-90.41465749,45.85228588,-90.41465749
-90.22318592,46.43083677,19322,54525,GILE,WI,46.43083677,-90.22318592,46.43083677,-90.22318592
-90.86233069,45.48679342,19323,54526,GLEN FLORA,WI,45.48679342,-90.86233069,45.48679342,-90.86233069
-90.57659895,46.14714853,19324,54527,GLIDDEN,WI,46.14714853,-90.57659895,46.14714853,-90.57659895
-89.65302541,45.68468807,19325,54529,HARSHAW,WI,45.68468807,-89.65302541,45.68468807,-89.65302541
-90.72729609,45.52824043,19326,54530,HAWKINS,WI,45.52824043,-90.72729609,45.52824043,-90.72729609
-89.74731582,45.76799038,19327,54531,HAZELHURST,WI,45.76799038,-89.74731582,45.76799038,-89.74731582
-90.20614782,46.41799964,19328,54534,HURLEY,WI,46.41799964,-90.20614782,46.41799964,-90.20614782
-90.34929229,46.37348388,19329,54536,IRON BELT,WI,46.37348388,-90.34929229,46.37348388,-90.34929229
-90.59646516,45.5275175,19330,54537,KENNAN,WI,45.5275175,-90.59646516,45.5275175,-90.59646516
-89.89492947,45.96454347,19331,54538,LAC DU FLAMBEAU,WI,45.96454347,-89.89492947,45.96454347,-89.89492947
-89.57940757,45.80307446,19332,54539,LAKE TOMAHAWK,WI,45.80307446,-89.57940757,45.80307446,-89.57940757
-89.29310146,46.14969168,19333,54540,LAND O LAKES,WI,46.14969168,-89.29310146,46.14969168,-89.29310146
-88.67810338,45.55727601,19334,54541,LAONA,WI,45.55727601,-88.67810338,45.55727601,-88.67810338
-88.71015767,45.93603423,19335,54542,LONG LAKE,WI,45.93603423,-88.71015767,45.93603423,-88.71015767
-89.4801,45.6895,19336,54543,MC NAUGHTON,WI,45.6895,-89.4801,45.6895,-89.4801
-89.83343125,46.1503167,19337,54545,MANITOWISH WATERS,WI,46.1503167,-89.83343126,46.1503167,-89.83343126
-90.65057037,46.32265529,19338,54546,MELLEN,WI,46.32265529,-90.65057037,46.32265529,-90.65057037
-90.07698291,46.18069094,19339,54547,MERCER,WI,46.18069094,-90.07698291,46.18069094,-90.07698291
-89.76311188,45.87216794,19340,54548,MINOCQUA,WI,45.87216794,-89.76311188,45.87216794,-89.76311188
-90.25240068,46.42347161,19341,54550,MONTREAL,WI,46.42347161,-90.25240068,46.42347161,-90.25240068
-90.38767371,45.94008911,19342,54552,PARK FALLS,WI,45.94008911,-90.38767371,45.94008911,-90.38767371
-89.07799063,46.06021894,19343,54554,PHELPS,WI,46.06021894,-89.07799063,46.06021894,-89.07799063
-90.409371,45.70074102,19344,54555,PHILLIPS,WI,45.70074102,-90.409371,45.70074102,-90.409371
-90.29817428,45.54017675,19345,54556,PRENTICE,WI,45.54017675,-90.29817428,45.54017675,-90.29817428
-89.78186469,46.20551307,19346,54557,PRESQUE ISLE,WI,46.20551307,-89.78186469,46.20551307,-89.78186469
-89.47996945,45.92169009,19347,54558,SAINT GERMAIN,WI,45.92169009,-89.47996945,45.92169009,-89.47996945
-90.44081707,46.48032623,19348,54559,SAXON,WI,46.48032623,-90.44081707,46.48032623,-90.44081707
-89.53010263,45.99471885,19349,54560,SAYNER,WI,45.99471885,-89.53010263,45.99471885,-89.53010263
-89.46812128,46.0530383,19350,54561,STAR LAKE,WI,46.0530383,-89.46812128,46.0530383,-89.46812128
-89.12176073,45.80631055,19351,54562,THREE LAKES,WI,45.80631055,-89.12176073,45.80631055,-89.12176073
-90.98770958,45.48263644,19352,54563,TONY,WI,45.48263644,-90.98770958,45.48263644,-90.98770958
-89.97030111,45.61760412,19353,54564,TRIPOLI,WI,45.61760412,-89.97030111,45.61760412,-89.97030111
-90.40557073,46.37343791,19354,54565,UPSON,WI,46.37343791,-90.40557073,46.37343791,-90.40557073
-88.68568993,45.43922786,19355,54566,WABENO,WI,45.43922786,-88.68568993,45.43922786,-88.68568993
-89.68862899,45.91066174,19356,54568,WOODRUFF,WI,45.91066174,-89.68862899,45.91066174,-89.68862899
-91.21766579,43.79713489,19357,54601,LA CROSSE,WI,43.79713489,-91.21766579,43.79713489,-91.21766579
-91.24995642,43.81308458,19358,54602,LA CROSSE,WI,43.81308458,-91.24995642,43.81308458,-91.24995642
-91.24936355,43.84824451,19359,54603,LA CROSSE,WI,43.84824451,-91.24936355,43.84824451,-91.24936355
-91.86290885,44.34893183,19360,54610,ALMA,WI,44.34893183,-91.86290885,44.34893183,-91.86290885
-90.93363091,44.44310814,19361,54611,ALMA CENTER,WI,44.44310814,-90.93363091,44.44310814,-90.93363091
-91.49152995,44.25085199,19362,54612,ARCADIA,WI,44.25085199,-91.49152995,44.25085199,-91.49152995
-89.90879129,44.05617757,19363,54613,ARKDALE,WI,44.05617757,-89.90879129,44.05617757,-89.90879129
-90.98577452,43.90504084,19364,54614,BANGOR,WI,43.90504084,-90.98577452,43.90504084,-90.98577452
-90.84020803,44.28586257,19365,54615,BLACK RIVER FALLS,WI,44.28586257,-90.84020803,44.28586257,-90.84020803
-91.23211568,44.29513265,19366,54616,BLAIR,WI,44.29513265,-91.23211568,44.29513265,-91.23211568
-90.29149187,43.94831533,19367,54618,CAMP DOUGLAS,WI,43.94831533,-90.29149187,43.94831533,-90.29149187
-90.7759889,43.75406128,19368,54619,CASHTON,WI,43.75406128,-90.7759889,43.75406128,-90.7759889
-91.08430711,43.65813638,19369,54621,CHASEBURG,WI,43.65813638,-91.08430711,43.65813638,-91.08430711
-91.82698389,44.24208195,19370,54622,COCHRANE,WI,44.24208195,-91.82698389,44.24208195,-91.82698389
-91.03258687,43.71585996,19371,54623,COON VALLEY,WI,43.71585996,-91.03258688,43.71585996,-91.03258688
-91.16239,43.45679961,19372,54624,DE SOTO,WI,43.45679961,-91.16239,43.45679961,-91.16239
-91.52483556,44.1314719,19373,54625,DODGE,WI,44.1314719,-91.52483556,44.1314719,-91.52483556
-91.03915594,43.20857573,19374,54626,EASTMAN,WI,43.20857573,-91.03915594,43.20857573,-91.03915594
-91.24934783,44.16929069,19375,54627,ETTRICK,WI,44.16929069,-91.24934783,44.16929069,-91.24934783
-91.03986686,43.36189415,19376,54628,FERRYVILLE,WI,43.36189415,-91.03986686,43.36189415,-91.03986686
-91.67170552,44.13570152,19377,54629,FOUNTAIN CITY,WI,44.13570152,-91.67170552,44.13570152,-91.67170552
-91.35785803,44.08368797,19378,54630,GALESVILLE,WI,44.08368797,-91.35785803,44.08368797,-91.35785803
-90.83699631,43.29966823,19379,54631,GAYS MILLS,WI,43.29966823,-90.83699631,43.29966823,-90.83699631
-91.17871317,43.56544176,19380,54632,GENOA,WI,43.56544176,-91.17871317,43.56544176,-91.17871317
-90.39309533,43.6212779,19381,54634,HILLSBORO,WI,43.6212779,-90.39309533,43.6212779,-90.39309533
-91.0342444,44.39848311,19382,54635,HIXTON,WI,44.39848311,-91.0342444,44.39848311,-91.0342444
-91.26322848,43.97129826,19383,54636,HOLMEN,WI,43.97129826,-91.26322848,43.97129826,-91.26322848
-90.27053743,43.8795981,19384,54637,HUSTLER,WI,43.8795981,-90.27053743,43.8795981,-90.27053743
-90.38330384,43.79264559,19385,54638,KENDALL,WI,43.79264559,-90.38330384,43.79264559,-90.38330384
-90.63471709,43.59921385,19386,54639,LA FARGE,WI,43.59921385,-90.63471709,43.59921385,-90.63471709
-91.03948928,44.13166591,19387,54642,MELROSE,WI,44.13166591,-91.03948928,44.13166591,-91.03948928
-91.06269078,44.0285453,19388,54644,MINDORO,WI,44.0285453,-91.06269078,44.0285453,-91.06269078
-90.05541427,44.03737275,19389,54646,NECEDAH,WI,44.03737275,-90.05541427,44.03737275,-90.05541427
-90.62455504,43.83475723,19390,54648,NORWALK,WI,43.83475723,-90.62455504,43.83475723,-90.62455504
-91.22596842,43.89718252,19391,54650,ONALASKA,WI,43.89718252,-91.22596842,43.89718252,-91.22596842
-90.58368871,43.72170952,19392,54651,ONTARIO,WI,43.72170952,-90.58368871,43.72170952,-90.58368871
-90.76219642,43.45395743,19393,54652,READSTOWN,WI,43.45395743,-90.76219642,43.45395743,-90.76219642
-90.91399254,43.87604803,19394,54653,ROCKLAND,WI,43.87604803,-90.91399254,43.87604803,-90.91399254
-90.77272283,43.38442815,19395,54655,SOLDIERS GROVE,WI,43.38442815,-90.77272283,43.38442815,-90.77272283
-90.81353608,43.95514887,19396,54656,SPARTA,WI,43.95514887,-90.81353608,43.95514887,-90.81353608
-90.90661887,43.18724997,19397,54657,STEUBEN,WI,43.18724997,-90.90661887,43.18724997,-90.90661887
-91.19710513,43.68225407,19398,54658,STODDARD,WI,43.68225407,-91.19710513,43.68225407,-91.19710513
-91.10775802,44.29898984,19399,54659,TAYLOR,WI,44.29898984,-91.10775802,44.29898984,-91.10775802
-90.4991017,43.98800102,19400,54660,TOMAH,WI,43.98800102,-90.4991017,43.98800102,-90.4991017
-91.44038462,44.02486137,19401,54661,TREMPEALEAU,WI,44.02486137,-91.44038462,44.02486137,-91.44038462
-90.65842697,43.50455864,19402,54664,VIOLA,WI,43.50455864,-90.65842697,43.50455864,-90.65842697
-90.89892484,43.55052903,19403,54665,VIROQUA,WI,43.55052903,-90.89892484,43.55052903,-90.89892484
-90.49160434,44.13074579,19404,54666,WARRENS,WI,44.13074579,-90.49160434,44.13074579,-90.49160434
-90.86308367,43.6562932,19405,54667,WESTBY,WI,43.6562932,-90.86308367,43.6562932,-90.86308367
-91.09113172,43.90025533,19406,54669,WEST SALEM,WI,43.90025533,-91.09113172,43.90025533,-91.09113172
-90.50121516,43.83234316,19407,54670,WILTON,WI,43.83234316,-90.50121516,43.83234316,-90.50121516
-91.4782108,44.7805925,19408,54701,EAU CLAIRE,WI,44.7805925,-91.4782108,44.7805925,-91.4782108
-91.49556429,44.80816162,19409,54702,EAU CLAIRE,WI,44.80816162,-91.49556429,44.80816162,-91.49556429
-91.50588001,44.82818498,19410,54703,EAU CLAIRE,WI,44.82818498,-91.50588001,44.82818498,-91.50588001
-91.43791719,44.80235281,19411,54720,ALTOONA,WI,44.80235281,-91.43791719,44.80235281,-91.43791719
-92.05212282,44.62641025,19412,54721,ARKANSAW,WI,44.62641025,-92.05212282,44.62641025,-92.05212282
-91.12232118,44.70416541,19413,54722,AUGUSTA,WI,44.70416541,-91.12232118,44.70416541,-91.12232118
-92.44645939,44.60345265,19414,54723,BAY CITY,WI,44.60345265,-92.44645939,44.60345265,-92.44645939
-91.4878864,45.10328995,19415,54724,BLOOMER,WI,45.10328995,-91.4878864,45.10328995,-91.4878864
-92.02367673,45.05666143,19416,54725,BOYCEVILLE,WI,45.05666143,-92.02367673,45.05666143,-92.02367673
-91.03036841,44.94789126,19417,54726,BOYD,WI,44.94789126,-91.03036841,44.94789126,-91.03036841
-91.16606782,44.9522023,19418,54727,CADOTT,WI,44.9522023,-91.16606782,44.9522023,-91.16606782
-91.64891487,45.32117689,19419,54728,CHETEK,WI,45.32117689,-91.64891487,45.32117689,-91.64891487
-91.37955589,44.93253968,19420,54729,CHIPPEWA FALLS,WI,44.93253968,-91.37955589,44.93253968,-91.37955589
-91.74822255,44.99889217,19421,54730,COLFAX,WI,44.99889217,-91.74822255,44.99889217,-91.74822255
-91.07813146,45.35025502,19422,54731,CONRATH,WI,45.35025502,-91.07813146,45.35025502,-91.07813146
-91.1621538,45.15325215,19423,54732,CORNELL,WI,45.15325215,-91.1621538,45.15325215,-91.1621538
-91.84542709,45.28177342,19424,54733,DALLAS,WI,45.28177342,-91.84542709,45.28177342,-91.84542709
-92.11925316,45.071937,19425,54734,DOWNING,WI,45.071937,-92.11925316,45.071937,-92.11925316
-91.92976108,44.62178572,19426,54736,DURAND,WI,44.62178572,-91.92976108,44.62178572,-91.92976108
-91.99921457,44.70972837,19427,54737,EAU GALLE,WI,44.70972837,-91.99921457,44.70972837,-91.99921457
